Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,btw_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_cancelled,avg_price_per_room,no_of_special_requests,booking_status
INN27660,3,0,0,1,Meal Plan 1,0,Room_Type 1,27,2017,9,23,0,0,0,128.2,1,kept
INN27740,2,0,0,2,Meal Plan 1,0,Room_Type 1,27,2017,9,30,0,0,0,108,0,kept
INN28198,2,0,2,1,Meal Plan 1,0,Room_Type 4,27,2018,6,12,0,0,0,107.1,0,cancelled
INN28512,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,2018,6,9,0,0,0,120,0,kept
INN28637,2,0,0,2,Meal Plan 1,0,Room_Type 1,27,2017,9,30,0,0,0,108,0,kept
INN28749,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,2018,12,7,0,0,0,104,2,kept
INN28868,2,0,2,2,Meal Plan 1,0,Room_Type 1,27,2018,5,22,0,0,0,90.84,1,kept
INN28886,2,0,0,2,Meal Plan 1,0,Room_Type 1,27,2017,9,30,0,0,0,108,0,kept
INN29090,2,0,0,3,Meal Plan 1,0,Room_Type 1,27,2018,12,7,0,0,0,104,2,kept
INN29200,3,0,2,3,Meal Plan 1,0,Room_Type 4,27,2018,2,28,0,0,0,130.92,1,kept
INN29248,2,0,2,5,Meal Plan 1,0,Room_Type 1,27,2018,2,11,0,0,0,43.43,0,kept
INN29386,2,0,0,2,Meal Plan 1,0,Room_Type 1,27,2017,9,18,0,0,0,124,2,kept
INN29684,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,2018,5,4,0,0,0,85,0,kept
INN29794,2,0,0,4,Meal Plan 1,0,Room_Type 1,27,2018,12,13,0,0,0,88.4,1,kept
INN29904,2,0,2,1,Meal Plan 1,0,Room_Type 1,27,2018,9,18,0,0,0,85.5,0,kept
INN29985,2,0,1,0,Meal Plan 1,0,Room_Type 1,27,2018,9,19,0,0,0,118.15,0,cancelled
INN30361,2,0,0,2,Meal Plan 1,0,Room_Type 1,27,2017,9,30,0,0,0,108,0,kept
INN30543,2,0,0,3,Meal Plan 1,0,Room_Type 1,27,2018,10,19,0,0,0,85,0,kept
INN30550,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,2018,6,9,0,0,0,120,0,kept
INN30733,2,0,0,2,Meal Plan 1,0,Room_Type 1,27,2017,9,30,0,0,0,108,0,kept
INN30817,3,0,2,1,Meal Plan 1,0,Room_Type 4,27,2018,11,12,0,0,0,150,1,kept
INN30988,1,0,0,1,Meal Plan 1,0,Room_Type 4,27,2018,5,18,0,0,0,120.12,1,kept
INN31039,1,0,1,0,Meal Plan 1,0,Room_Type 1,27,2018,4,25,0,0,0,111,1,kept
INN31225,2,0,0,4,Meal Plan 1,0,Room_Type 1,27,2018,11,16,0,0,0,88.4,2,kept
INN31521,2,0,2,4,Meal Plan 1,0,Room_Type 4,27,2018,5,20,0,0,0,135.87,0,cancelled
INN31974,2,0,2,0,Meal Plan 1,0,Room_Type 1,27,2018,6,12,0,0,0,94.35,0,cancelled
INN32111,2,0,2,3,Meal Plan 1,0,Room_Type 4,27,2018,6,19,0,0,0,137.76,0,cancelled
INN32573,2,0,0,3,Meal Plan 1,0,Room_Type 1,27,2018,5,10,0,0,0,141,0,cancelled
INN32893,2,0,0,2,Meal Plan 1,0,Room_Type 1,27,2017,9,30,0,0,0,108,0,kept
INN33127,2,0,0,3,Meal Plan 1,0,Room_Type 1,27,2018,5,10,0,0,0,141,0,cancelled
INN33346,2,0,1,2,Meal Plan 1,0,Room_Type 4,27,2018,10,10,0,0,0,144.9,0,cancelled
INN33414,2,0,1,2,Meal Plan 1,0,Room_Type 1,27,2018,8,22,0,0,0,151,1,cancelled
INN33601,2,0,0,2,Meal Plan 1,0,Room_Type 1,27,2017,9,30,0,0,0,108,0,kept
INN33749,1,2,2,2,Meal Plan 1,0,Room_Type 5,27,2018,2,21,0,0,0,107.92,0,kept
INN33760,2,0,0,2,Meal Plan 1,0,Room_Type 1,27,2017,9,30,0,0,0,108,0,kept
INN33867,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,2018,6,9,0,0,0,120,0,kept
INN33939,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,2018,6,9,0,0,0,120,0,kept
INN34192,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,2017,9,23,0,0,0,99.2,0,kept
INN34272,2,0,1,0,Meal Plan 1,0,Room_Type 1,27,2017,10,4,0,0,0,80.85,1,kept
INN34449,2,0,2,3,Meal Plan 1,0,Room_Type 4,27,2017,10,18,0,0,0,75,0,kept
INN34564,3,0,1,1,Meal Plan 1,0,Room_Type 4,27,2018,6,18,0,0,0,177,1,kept
INN34754,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,2018,6,9,0,0,0,120,0,kept
INN35598,2,0,2,2,Meal Plan 1,0,Room_Type 1,27,2018,3,6,0,0,0,87,0,kept
INN36123,2,0,0,3,Meal Plan 1,0,Room_Type 1,27,2018,5,10,0,0,0,141,0,cancelled
INN00299,2,1,2,1,Meal Plan 2,0,Room_Type 1,27,2017,12,27,0,0,0,104.5,3,kept
INN01644,2,0,2,1,Meal Plan 2,0,Room_Type 1,27,2017,12,27,0,0,0,91.8,1,kept
INN02181,2,0,0,3,Meal Plan 2,0,Room_Type 1,27,2018,12,6,0,0,0,142,1,kept
INN11037,2,0,1,2,Meal Plan 2,0,Room_Type 1,27,2018,10,17,0,0,0,177,2,kept
INN11127,2,0,1,3,Meal Plan 2,0,Room_Type 1,27,2018,4,11,0,0,0,142.78,0,cancelled
INN23468,1,0,0,2,Meal Plan 2,0,Room_Type 1,27,2017,9,22,0,0,0,83,0,kept
INN27653,2,0,0,4,Meal Plan 2,0,Room_Type 1,27,2018,11,15,0,0,0,110,0,kept
INN32760,2,0,1,4,Meal Plan 2,1,Room_Type 4,27,2018,12,14,0,0,0,138.2,3,kept
INN02478,2,0,1,1,Not Selected,0,Room_Type 1,27,2018,7,11,0,0,0,139,1,kept
INN02971,2,1,1,3,Not Selected,0,Room_Type 1,27,2018,3,21,0,0,0,62.8,0,kept
INN04071,2,0,1,2,Not Selected,0,Room_Type 1,27,2017,9,18,0,0,0,115,1,kept
INN04550,2,0,2,3,Not Selected,0,Room_Type 1,27,2018,6,12,0,0,0,105.84,0,cancelled
INN04935,1,0,0,1,Not Selected,0,Room_Type 1,27,2018,1,5,0,0,0,64.8,0,kept
INN05152,2,0,1,2,Not Selected,0,Room_Type 1,27,2018,10,17,0,0,0,119,0,cancelled
INN05154,2,0,0,3,Not Selected,0,Room_Type 1,27,2018,3,22,0,0,0,129,0,cancelled
INN05833,2,0,2,2,Not Selected,0,Room_Type 1,27,2018,12,17,0,0,0,54.71,0,kept
INN06049,2,0,0,1,Not Selected,0,Room_Type 1,27,2018,3,10,0,0,0,90,0,kept
INN08152,1,0,0,1,Not Selected,0,Room_Type 1,27,2018,7,6,0,0,0,139,2,kept
INN08999,1,0,1,0,Not Selected,0,Room_Type 1,27,2018,9,25,0,0,0,104,1,kept
INN09464,2,0,2,3,Not Selected,0,Room_Type 1,27,2018,12,4,0,0,0,54.71,1,kept
INN10240,2,0,1,0,Not Selected,0,Room_Type 1,27,2018,6,20,0,0,0,99,2,kept
INN10714,2,0,0,4,Not Selected,0,Room_Type 1,27,2018,12,6,0,0,0,74.8,1,kept
INN11318,2,0,0,2,Not Selected,0,Room_Type 1,27,2018,4,12,0,0,0,99,1,cancelled
INN11665,2,0,1,4,Not Selected,0,Room_Type 1,27,2018,6,29,0,0,0,131.44,1,kept
INN11704,2,0,1,2,Not Selected,0,Room_Type 1,27,2017,9,18,0,0,0,115,1,kept
INN14028,1,1,2,2,Not Selected,0,Room_Type 1,27,2018,2,21,0,0,0,57.88,0,kept
INN14961,2,0,2,0,Not Selected,0,Room_Type 1,27,2018,9,25,0,0,0,89.1,1,cancelled
INN16805,2,0,1,1,Not Selected,0,Room_Type 1,27,2018,2,6,0,0,0,75,0,cancelled
INN17502,2,0,0,3,Not Selected,0,Room_Type 1,27,2018,3,22,0,0,0,129,0,cancelled
INN20487,2,0,2,1,Not Selected,0,Room_Type 1,27,2018,10,29,0,0,0,110,1,kept
INN21847,2,0,2,2,Not Selected,0,Room_Type 1,27,2018,10,28,0,0,0,110,1,kept
INN22465,2,0,2,1,Not Selected,0,Room_Type 1,27,2018,10,29,0,0,0,110,1,kept
INN22628,2,0,0,2,Not Selected,0,Room_Type 1,27,2018,9,16,0,0,0,139,0,kept
INN26537,2,0,1,2,Not Selected,0,Room_Type 1,27,2017,9,18,0,0,0,115,1,kept
INN27506,2,0,0,3,Not Selected,0,Room_Type 1,27,2018,11,2,0,0,0,100,1,kept
INN28792,2,0,2,2,Not Selected,0,Room_Type 1,27,2018,9,17,0,0,0,128.28,0,kept
INN29382,2,0,0,2,Not Selected,0,Room_Type 1,27,2018,1,29,0,0,0,77,1,kept
INN34262,2,0,0,1,Not Selected,0,Room_Type 1,27,2018,7,8,0,0,0,139,0,cancelled
INN34780,2,0,1,2,Not Selected,0,Room_Type 1,27,2018,8,22,0,0,0,139,1,cancelled
INN35972,2,0,2,5,Not Selected,0,Room_Type 1,27,2018,3,10,0,0,0,77.2,2,cancelled
INN00134,2,0,1,4,Meal Plan 1,0,Room_Type 4,28,2017,10,19,0,0,0,75,0,kept
INN00272,2,0,2,4,Meal Plan 1,0,Room_Type 1,28,2018,8,28,0,0,0,115.37,1,cancelled
INN01212,2,0,2,2,Meal Plan 1,0,Room_Type 1,28,2018,4,17,0,0,0,101.8,0,cancelled
INN01281,2,0,0,1,Meal Plan 1,0,Room_Type 1,28,2018,5,21,0,0,0,141,1,cancelled
INN01771,2,0,0,4,Meal Plan 1,0,Room_Type 1,28,2017,9,29,0,0,0,96.36,1,kept
INN01918,1,0,0,1,Meal Plan 1,0,Room_Type 4,28,2018,4,6,0,0,0,90,1,kept
INN02600,2,0,1,2,Meal Plan 1,0,Room_Type 1,28,2018,1,25,0,0,0,86.1,1,kept
INN02742,2,0,0,4,Meal Plan 1,0,Room_Type 1,28,2017,9,22,0,0,0,103.87,1,kept
INN02878,2,0,1,3,Meal Plan 1,0,Room_Type 1,28,2017,9,7,0,0,0,125.4,1,kept
INN02892,2,0,1,3,Meal Plan 1,0,Room_Type 1,28,2018,8,29,0,0,0,90.98,0,kept
INN03415,2,0,1,3,Meal Plan 1,0,Room_Type 1,28,2018,3,7,0,0,0,87,0,kept
INN03470,3,0,1,2,Meal Plan 1,0,Room_Type 4,28,2018,8,29,0,0,0,155.73,1,cancelled
INN03643,2,0,2,2,Meal Plan 1,0,Room_Type 1,28,2018,7,8,0,0,0,143.45,2,kept
INN03861,2,0,1,1,Meal Plan 1,0,Room_Type 1,28,2017,10,12,0,0,0,110.65,2,kept
INN03967,1,0,0,1,Meal Plan 1,1,Room_Type 1,28,2018,7,14,0,0,0,67,0,kept
INN04306,3,0,1,3,Meal Plan 1,0,Room_Type 1,28,2018,1,4,0,0,0,122,1,kept
INN04614,1,0,0,3,Meal Plan 1,0,Room_Type 1,28,2017,10,15,0,0,0,82.65,0,kept
INN04671,1,2,1,2,Meal Plan 1,0,Room_Type 6,28,2018,5,20,0,0,0,207.63,2,kept
INN04946,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2017,11,13,0,0,0,85.6,1,kept
INN05681,2,0,0,4,Meal Plan 1,0,Room_Type 1,28,2017,11,11,0,0,0,85.6,0,kept
INN06030,2,1,1,2,Meal Plan 1,0,Room_Type 4,28,2018,4,11,0,0,0,121.33,2,kept
INN06092,2,1,2,3,Meal Plan 1,0,Room_Type 1,28,2018,7,24,0,0,0,158.86,1,kept
INN06149,1,0,2,7,Meal Plan 1,0,Room_Type 4,28,2018,2,5,0,0,0,101.78,0,cancelled
INN06235,1,0,0,3,Meal Plan 1,0,Room_Type 4,28,2018,6,14,0,0,0,108.42,1,kept
INN06779,2,0,1,2,Meal Plan 1,0,Room_Type 4,28,2018,5,20,0,0,0,144.8,1,kept
INN06811,2,0,1,2,Meal Plan 1,0,Room_Type 1,28,2018,2,26,0,0,0,70.04,1,kept
INN06908,2,0,2,1,Meal Plan 1,0,Room_Type 1,28,2018,2,6,0,0,0,84.3,2,kept
INN07182,2,0,2,4,Meal Plan 1,0,Room_Type 4,28,2018,10,7,0,0,0,164.5,2,kept
INN07370,1,0,1,3,Meal Plan 1,0,Room_Type 1,28,2018,9,5,0,0,0,98.2,0,kept
INN07453,2,0,1,1,Meal Plan 1,0,Room_Type 1,28,2018,10,10,0,0,0,139,2,kept
INN07641,2,0,1,2,Meal Plan 1,0,Room_Type 1,28,2018,9,5,0,0,0,109.7,3,kept
INN07735,2,0,0,3,Meal Plan 1,0,Room_Type 1,28,2018,4,12,0,0,0,113.1,0,kept
INN07863,1,0,0,1,Meal Plan 1,0,Room_Type 4,28,2018,11,11,0,0,0,130,2,kept
INN07982,2,0,1,2,Meal Plan 1,0,Room_Type 1,28,2017,10,12,0,0,0,96.3,2,kept
INN08189,2,0,1,0,Meal Plan 1,0,Room_Type 1,28,2017,10,5,0,0,0,94.5,2,kept
INN08531,3,0,0,1,Meal Plan 1,0,Room_Type 4,28,2018,6,21,0,0,0,147,2,kept
INN08643,2,0,1,2,Meal Plan 1,0,Room_Type 4,28,2018,2,12,0,0,0,99.63,1,kept
INN08940,1,0,0,1,Meal Plan 1,0,Room_Type 1,28,2018,2,4,0,0,0,81,0,cancelled
INN08979,2,1,0,3,Meal Plan 1,0,Room_Type 6,28,2018,10,18,0,0,0,160.2,1,kept
INN08980,2,0,1,3,Meal Plan 1,0,Room_Type 1,28,2018,9,5,0,0,0,116.25,1,kept
INN09024,1,0,0,1,Meal Plan 1,0,Room_Type 1,28,2017,10,29,0,0,0,130,0,kept
INN09051,3,0,0,4,Meal Plan 1,0,Room_Type 4,28,2018,3,9,0,0,0,120.65,3,kept
INN09479,2,0,1,2,Meal Plan 1,0,Room_Type 1,28,2018,6,13,0,0,0,102.85,0,cancelled
INN09588,2,0,1,5,Meal Plan 1,0,Room_Type 1,28,2018,11,28,0,0,0,88.4,2,kept
INN09629,2,0,3,8,Meal Plan 1,0,Room_Type 4,28,2017,10,12,0,0,0,107.92,1,kept
INN09690,3,0,1,1,Meal Plan 1,0,Room_Type 4,28,2018,10,8,0,0,0,121.47,0,kept
INN09707,2,0,1,1,Meal Plan 1,0,Room_Type 5,28,2018,10,8,0,0,0,171.87,0,kept
INN09987,2,0,2,4,Meal Plan 1,0,Room_Type 1,28,2018,4,29,0,0,0,131.6,0,cancelled
INN10067,1,0,0,1,Meal Plan 1,0,Room_Type 1,28,2018,5,19,0,0,0,135,1,kept
INN10163,2,0,0,3,Meal Plan 1,0,Room_Type 1,28,2018,9,27,0,0,0,103.46,1,cancelled
INN10189,1,0,0,3,Meal Plan 1,0,Room_Type 4,28,2018,6,14,0,0,0,108.42,1,kept
INN10383,1,0,0,3,Meal Plan 1,0,Room_Type 4,28,2018,6,14,0,0,0,108.42,1,kept
INN10463,2,0,0,3,Meal Plan 1,0,Room_Type 1,28,2018,10,4,0,0,0,147.67,2,kept
INN10477,2,0,0,3,Meal Plan 1,0,Room_Type 1,28,2018,10,25,0,0,0,129,0,kept
INN10578,2,0,0,2,Meal Plan 1,0,Room_Type 4,28,2018,5,20,0,0,0,156,0,cancelled
INN10682,2,0,2,1,Meal Plan 1,0,Room_Type 1,28,2017,9,12,0,0,0,117,1,cancelled
INN10795,2,0,0,3,Meal Plan 1,0,Room_Type 1,28,2018,10,20,0,0,0,85,0,kept
INN11045,2,0,2,5,Meal Plan 1,0,Room_Type 1,28,2017,9,11,0,0,0,113.79,2,cancelled
INN11160,2,0,1,2,Meal Plan 1,0,Room_Type 4,28,2018,6,13,0,0,0,130.8,0,cancelled
INN11191,1,0,0,3,Meal Plan 1,0,Room_Type 1,28,2018,9,27,0,0,0,115.23,2,kept
INN11332,2,0,1,1,Meal Plan 1,0,Room_Type 5,28,2018,10,8,0,0,0,171.87,0,kept
INN11759,2,0,2,5,Meal Plan 1,0,Room_Type 4,28,2018,3,7,0,0,0,74.08,0,kept
INN12361,2,0,1,2,Meal Plan 1,0,Room_Type 1,28,2017,10,12,0,0,0,99.87,2,kept
INN12560,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,4,21,0,0,0,109,1,kept
INN12843,1,0,0,1,Meal Plan 1,0,Room_Type 1,28,2017,12,18,0,0,0,65,0,kept
INN12855,2,0,0,2,Meal Plan 1,0,Room_Type 4,28,2017,9,10,0,0,0,97,0,kept
INN12922,2,0,1,2,Meal Plan 1,0,Room_Type 1,28,2018,12,30,0,0,0,141.67,1,kept
INN12945,2,0,0,4,Meal Plan 1,0,Room_Type 1,28,2017,10,20,0,0,0,126,1,kept
INN13100,3,0,2,2,Meal Plan 1,0,Room_Type 4,28,2018,5,22,0,0,0,149.15,0,cancelled
INN13161,1,0,0,1,Meal Plan 1,0,Room_Type 1,28,2017,10,29,0,0,0,130,0,kept
INN13258,1,0,0,1,Meal Plan 1,0,Room_Type 1,28,2017,10,29,0,0,0,130,0,kept
INN13336,1,0,0,3,Meal Plan 1,0,Room_Type 1,28,2017,10,7,0,0,0,107.53,1,kept
INN13751,1,0,1,3,Meal Plan 1,0,Room_Type 1,28,2018,9,5,0,0,0,93.4,0,kept
INN13957,2,0,0,1,Meal Plan 1,0,Room_Type 4,28,2018,5,28,0,0,0,156,0,kept
INN14306,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,9,1,0,0,0,131,2,kept
INN14470,2,2,1,3,Meal Plan 1,0,Room_Type 6,28,2018,9,22,0,0,0,220.53,1,kept
INN14511,2,0,1,2,Meal Plan 1,0,Room_Type 1,28,2018,10,3,0,0,0,85.5,0,kept
INN14532,2,0,1,2,Meal Plan 1,0,Room_Type 1,28,2018,3,7,0,0,0,87,1,kept
INN14570,2,0,0,4,Meal Plan 1,0,Room_Type 4,28,2017,11,4,0,0,0,85.59,1,kept
INN14624,2,0,0,3,Meal Plan 1,0,Room_Type 1,28,2018,10,20,0,0,0,85,0,kept
INN14651,2,0,0,3,Meal Plan 1,0,Room_Type 1,28,2018,11,2,0,0,0,130,2,kept
INN14774,2,2,0,3,Meal Plan 1,0,Room_Type 6,28,2018,6,2,0,0,0,332.57,1,kept
INN14880,2,0,2,2,Meal Plan 1,0,Room_Type 2,28,2018,2,5,0,0,0,77.39,1,kept
INN14929,2,0,1,2,Meal Plan 1,0,Room_Type 1,28,2018,11,25,0,0,0,104,0,cancelled
INN15206,1,0,0,1,Meal Plan 1,0,Room_Type 1,28,2017,10,29,0,0,0,130,0,kept
INN15285,1,0,2,1,Meal Plan 1,0,Room_Type 1,28,2018,2,6,0,0,0,81.1,2,kept
INN15294,2,2,0,2,Meal Plan 1,0,Room_Type 6,28,2018,9,30,0,0,0,224.1,2,kept
INN15395,1,0,2,7,Meal Plan 1,0,Room_Type 1,28,2018,2,3,0,0,0,74.7,0,cancelled
INN15406,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,3,18,0,0,0,70,2,kept
INN15494,2,0,1,3,Meal Plan 1,0,Room_Type 1,28,2018,8,29,0,0,0,118.15,0,kept
INN15515,2,0,2,1,Meal Plan 1,0,Room_Type 4,28,2018,3,5,0,0,0,105.8,0,cancelled
INN15625,2,2,2,1,Meal Plan 1,0,Room_Type 6,28,2018,10,16,0,0,0,219,0,cancelled
INN15920,1,0,0,5,Meal Plan 1,0,Room_Type 1,28,2018,12,20,0,0,0,74.8,0,cancelled
INN16014,1,0,0,1,Meal Plan 1,0,Room_Type 1,28,2017,12,18,0,0,0,65,0,kept
INN16180,1,0,0,1,Meal Plan 1,0,Room_Type 1,28,2017,10,29,0,0,0,130,0,kept
INN16272,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,5,19,0,0,0,100,0,kept
INN16329,3,0,1,2,Meal Plan 1,0,Room_Type 4,28,2018,11,11,0,0,0,166.67,0,cancelled
INN16371,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,5,19,0,0,0,109,0,kept
INN16502,2,0,0,3,Meal Plan 1,0,Room_Type 1,28,2017,9,15,0,0,0,84,0,kept
INN16565,2,0,0,1,Meal Plan 1,0,Room_Type 1,28,2017,12,17,0,0,0,87,1,kept
INN16593,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,5,19,0,0,0,100,0,kept
INN17276,3,0,1,3,Meal Plan 1,0,Room_Type 4,28,2018,6,27,0,0,0,175.4,0,cancelled
INN17294,2,0,0,3,Meal Plan 1,0,Room_Type 1,28,2017,9,29,0,0,0,133.17,0,kept
INN17300,1,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,5,19,0,0,0,95,0,cancelled
INN17370,2,2,5,10,Meal Plan 1,0,Room_Type 6,28,2018,2,1,0,0,0,152.53,0,cancelled
INN17511,2,1,0,1,Meal Plan 1,0,Room_Type 1,28,2018,7,27,0,0,0,169,1,kept
INN17580,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,5,19,0,0,0,100,0,cancelled
INN17991,2,1,1,5,Meal Plan 1,0,Room_Type 1,28,2018,11,28,0,0,0,105.9,3,kept
INN18319,2,0,0,2,Meal Plan 1,0,Room_Type 4,28,2018,9,28,0,0,0,163,1,kept
INN18366,2,0,1,1,Meal Plan 1,0,Room_Type 1,28,2017,10,5,0,0,0,70,0,cancelled
INN18431,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,5,19,0,0,0,100,0,kept
INN19115,2,2,0,2,Meal Plan 1,0,Room_Type 6,28,2018,9,13,0,0,0,235.5,1,kept
INN19334,2,0,0,2,Meal Plan 1,0,Room_Type 4,28,2018,8,24,0,0,0,149.4,1,cancelled
INN19482,1,0,1,2,Meal Plan 1,0,Room_Type 1,28,2017,10,19,0,0,0,77,0,kept
INN19527,2,0,0,2,Meal Plan 1,0,Room_Type 4,28,2017,10,27,0,0,0,136,1,kept
INN20049,1,0,0,1,Meal Plan 1,0,Room_Type 1,28,2017,10,29,0,0,0,130,0,kept
INN20189,3,0,1,0,Meal Plan 1,0,Room_Type 1,28,2018,3,27,0,0,0,167,0,cancelled
INN20457,1,0,0,3,Meal Plan 1,0,Room_Type 4,28,2018,6,14,0,0,0,108.42,1,kept
INN20499,2,0,1,2,Meal Plan 1,0,Room_Type 1,28,2018,2,26,0,0,0,57,0,kept
INN20647,1,0,4,6,Meal Plan 1,0,Room_Type 4,28,2018,11,5,0,0,0,148.91,1,cancelled
INN20917,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,5,19,0,0,0,100,0,cancelled
INN21056,2,0,1,3,Meal Plan 1,0,Room_Type 1,28,2018,10,3,0,0,0,133.75,1,kept
INN21115,1,0,0,3,Meal Plan 1,0,Room_Type 4,28,2018,6,14,0,0,0,108.42,0,cancelled
INN21291,2,0,1,1,Meal Plan 1,0,Room_Type 1,28,2018,4,16,0,0,0,114,1,kept
INN21350,3,0,1,3,Meal Plan 1,0,Room_Type 4,28,2018,12,15,0,0,0,130.9,2,kept
INN21638,1,0,0,1,Meal Plan 1,1,Room_Type 1,28,2018,7,14,0,0,0,67,0,kept
INN21862,2,0,2,2,Meal Plan 1,0,Room_Type 1,28,2018,3,4,0,0,0,73.88,0,kept
INN22066,2,0,2,3,Meal Plan 1,0,Room_Type 1,28,2017,9,19,0,0,0,116.56,2,kept
INN22188,2,0,1,5,Meal Plan 1,0,Room_Type 4,28,2018,10,3,0,0,0,137.2,1,kept
INN22237,2,0,2,3,Meal Plan 1,0,Room_Type 1,28,2018,5,21,0,0,0,117.74,0,cancelled
INN22264,2,0,0,1,Meal Plan 1,0,Room_Type 1,28,2018,9,27,1,0,12,75,2,kept
INN22305,2,0,2,5,Meal Plan 1,0,Room_Type 1,28,2017,11,2,0,0,0,41.43,0,kept
INN22332,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,5,19,0,0,0,100,0,kept
INN22424,1,0,1,2,Meal Plan 1,0,Room_Type 1,28,2018,5,9,0,0,0,89,1,kept
INN22552,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,5,19,0,0,0,100,0,cancelled
INN22924,1,0,1,1,Meal Plan 1,0,Room_Type 1,28,2017,10,12,0,0,0,95.95,2,kept
INN23134,2,0,1,1,Meal Plan 1,0,Room_Type 1,28,2017,10,5,0,0,0,70,0,cancelled
INN23760,2,0,2,2,Meal Plan 1,0,Room_Type 1,28,2018,5,1,0,0,0,133.95,1,kept
INN23871,2,0,0,4,Meal Plan 1,0,Room_Type 4,28,2018,3,9,0,0,0,100.7,2,kept
INN23872,2,2,0,2,Meal Plan 1,0,Room_Type 6,28,2018,9,13,0,0,0,231,1,kept
INN23901,2,0,2,5,Meal Plan 1,0,Room_Type 1,28,2017,9,11,0,0,0,113.79,1,cancelled
INN24335,1,0,0,1,Meal Plan 1,0,Room_Type 1,28,2017,10,29,0,0,0,130,0,kept
INN24391,2,0,1,2,Meal Plan 1,0,Room_Type 1,28,2018,12,30,0,0,0,141.67,0,kept
INN24725,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,9,1,0,0,0,122,1,cancelled
INN24779,2,0,2,4,Meal Plan 1,0,Room_Type 1,28,2018,8,28,0,0,0,115.37,1,cancelled
INN24940,2,0,2,1,Meal Plan 1,0,Room_Type 1,28,2018,4,17,0,0,0,97.63,1,cancelled
INN25064,3,0,1,0,Meal Plan 1,0,Room_Type 4,28,2018,5,29,0,0,0,157,2,kept
INN25424,2,0,1,1,Meal Plan 1,0,Room_Type 1,28,2018,6,13,0,0,0,94.35,0,cancelled
INN25551,1,0,0,1,Meal Plan 1,0,Room_Type 1,28,2017,10,29,0,0,0,130,0,kept
INN25921,1,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,5,19,0,0,0,95,0,cancelled
INN26120,1,0,0,3,Meal Plan 1,0,Room_Type 1,28,2017,11,3,0,0,0,75.18,1,kept
INN26405,1,0,0,3,Meal Plan 1,0,Room_Type 4,28,2018,6,14,0,0,0,108.42,1,kept
INN26623,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,5,19,0,0,0,109,0,kept
INN26788,0,2,2,2,Meal Plan 1,0,Room_Type 2,28,2018,2,5,0,0,0,73.39,1,kept
INN27088,2,0,2,0,Meal Plan 1,0,Room_Type 1,28,2018,1,31,0,0,0,89,1,kept
INN27110,2,0,0,1,Meal Plan 1,0,Room_Type 1,28,2018,9,27,0,0,0,75,2,kept
INN27123,2,0,1,2,Meal Plan 1,0,Room_Type 1,28,2018,6,20,0,0,0,85.5,0,kept
INN27317,1,0,0,1,Meal Plan 1,0,Room_Type 1,28,2017,10,29,0,0,0,130,0,kept
INN27372,1,0,0,1,Meal Plan 1,1,Room_Type 1,28,2018,10,12,1,0,7,98,1,kept
INN27566,2,0,0,1,Meal Plan 1,0,Room_Type 1,28,2018,9,27,0,0,0,75,2,kept
INN27591,3,0,1,2,Meal Plan 1,0,Room_Type 4,28,2018,2,26,0,0,0,125.77,1,cancelled
INN28003,2,0,2,3,Meal Plan 1,0,Room_Type 1,28,2017,9,19,0,0,0,116.56,2,kept
INN28087,2,1,0,1,Meal Plan 1,0,Room_Type 1,28,2018,7,29,0,0,0,119,0,cancelled
INN28184,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,12,16,0,0,0,0,0,kept
INN28248,1,0,0,3,Meal Plan 1,0,Room_Type 4,28,2018,6,14,0,0,0,108.42,1,kept
INN28378,1,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,5,19,0,0,0,95,0,cancelled
INN28647,2,0,4,7,Meal Plan 1,0,Room_Type 4,28,2018,6,12,0,0,0,93.6,0,kept
